Date,Open,High,Low,Close
2020.12.14,340.8447764787,341.9172883371,336.9891795869,337.1648559570
2020.12.15,339.6982668879,341.7231445312,338.3298760098,341.7231445312
2020.12.16,341.9357835769,343.1747449330,341.0574017642,342.2593994141
2020.12.17,343.8959709330,344.3767531171,343.0730628036,344.1733398438
2020.12.18,344.4612314371,344.6283621985,340.7934791538,342.7991333008
2020.12.21,338.8899235371,351.4159441518,336.1600082036,341.5733947754
2020.12.22,341.8984285375,342.0098490393,339.8742138574,340.9977416992
2020.12.23,341.9633338166,343.2075762858,340.9790818883,341.3040771484
2020.12.24,341.7776869993,342.6598131311,341.1927294105,342.6319580078
2020.12.28,345.1761753962,345.9654417210,344.5540681584,345.5754699707
2020.12.29,347.0982166471,347.2746418604,344.3311518128,344.9161376953
2020.12.30,345.7331983735,346.4388991030,345.0182314963,345.4082031250
2020.12.31,345.2132038946,347.8874083060,344.7025173360,347.1631469727
2021.01.04,348.4910021792,348.6210116259,338.7506082824,342.4369201660
2021.01.05,341.7962383124,345.8818165180,341.7497942208,344.7954101562
2021.01.06,343.2911536601,350.0416701452,342.7433174420,346.8567504883
2021.01.07,349.2245069916,352.7529537930,349.0480818178,352.0101318359
2021.01.08,353.3937031789,354.2293850911,350.1531015213,354.0158386230
2021.01.11,350.8495448454,353.3844459687,350.7288298706,351.6295166016
2021.01.12,351.8152452149,352.7159036318,349.4660070638,351.7037963867
2021.01.13,351.6294468854,353.6443664385,350.8494752839,352.6508483887
2021.01.14,353.3936919642,353.8951124304,351.0816321351,351.4158935547
2021.01.15,349.8002518049,350.5987841141,346.9960659002,348.8531494141
2021.01.19,351.3045005009,352.1309163030,349.8281224423,351.5923461914
2021.01.20,353.8765429172,357.2935981914,353.4865712396,356.4579162598
2021.01.21,357.0150334030,357.4421830404,355.8636506201,356.7828979492
2021.01.22,354.9350642449,356.6807271719,354.5543587481,355.5200500488
2021.01.25,356.2536898970,357.2750633366,351.4159661051,356.9222412109
2021.01.26,357.8691924530,358.2777529908,356.1328243356,356.3649597168
2021.01.27,353.0501599975,353.1430198437,345.4268398474,347.6553344727
2021.01.28,349.4659973857,354.6379822958,349.0296099192,350.6452636719
2021.01.29,348.7881786860,349.7538701417,341.9540959538,343.6254882812
2021.02.01,347.0146573121,350.3759742364,343.9133309693,349.3453063965
2021.02.02,352.5209019137,355.8358030647,349.4288700720,354.2851257324
2021.02.03,355.1115875738,356.2815595050,353.2916532761,354.5637512207
2021.02.04,355.5943968840,358.6400131722,354.6751494739,358.5935974121
2021.02.05,360.4598874997,360.7105835492,358.5470939271,360.0048828125
2021.02.08,361.4534777466,362.6513046740,360.5992351085,362.6048889160
2021.02.09,361.7691534901,362.9577141857,361.3606211721,362.3634338379
2021.02.10,364.0997382244,364.2483082851,359.8098804418,362.2055053711
2021.02.11,363.2826533217,363.7005084303,360.3670470572,362.7905273438
2021.02.12,361.9920325190,364.8240737222,361.9177333051,364.5826721191
2021.02.16,365.8082587528,366.0032729009,363.5519093549,364.2668762207
2021.02.17,362.5212357223,364.6011599061,361.5091004089,364.3504638672
2021.02.18,361.7505784893,363.5426572734,360.0327705773,362.7998352051
2021.02.19,364.0534436890,364.3412894223,361.7134998745,362.1592102051
2021.02.22,359.4013597571,361.7784243190,359.1042196026,359.3735046387
2021.02.23,357.1728509984,361.1563027953,353.0315629823,359.8099060059
2021.02.24,358.7235712258,364.2019909750,357.7393191022,363.7748413086
2021.02.25,362.5119712403,363.8769286831,353.5701100678,355.0093383789
2021.02.26,356.8850771505,358.0271655270,351.2024053803,353.1801757812
2021.03.01,358.0364599758,362.9856040630,353.3751899412,361.7413330078
2021.03.02,361.9641644975,362.1962999431,358.4171280871,358.9185485840
2021.03.03,358.2221827433,359.1878459039,354.0623048857,354.1644592285
2021.03.04,353.9787373866,356.5600826851,345.3061596092,349.7817382812
2021.03.05,353.2730017545,357.2657484566,346.0118264872,356.2164916992
2021.03.08,357.1729391999,359.9771256037,354.1644724397,354.4430236816
2021.03.09,358.2777972390,362.0476740281,357.7763768194,359.5034790039
2021.03.10,361.8434873497,363.4312860296,360.4321138939,361.7413330078
2021.03.11,364.2019341813,367.3775310399,363.7469294630,365.4090270996
2021.03.12,364.0534860348,366.0405512740,363.2456589903,365.9012756348
2021.03.15,366.1518084591,368.3431814409,364.0161740450,368.0831909180
2021.03.16,368.6961611413,369.4018337585,366.8483433804,367.6190490723
2021.03.17,366.3375078130,369.6709686792,365.1953914702,368.8724365234
2021.03.18,366.2911488488,368.3710732392,362.8276780230,363.5055236816
2021.03.19,363.2055742808,364.7799517805,360.6623425283,362.8329467773
2021.03.22,363.3452527509,367.1088553724,363.2893600550,365.7301025391
2021.03.23,365.0967422554,366.5406847127,362.0690971296,362.8516235352
2021.03.24,364.2489379840,365.8792081668,360.9604512668,361.0070190430
2021.03.25,359.5724431959,363.8297562145,357.6347344918,363.0379333496
2021.03.26,364.1836731892,369.2887573922,363.5874749544,368.8881835938
2021.03.29,367.4163152580,369.6055409090,365.9351017570,368.7019042969
2021.03.30,367.4349969310,368.3945263296,366.1307579249,367.7237854004
