year,model,start,end,start_equity,end_equity,total_return,cagr,trade_count,annual_trades,fees,mdd,mdd_peak,mdd_trough,drawdown_duration_days,recovery_date,recovery_period_days,mdd_time_underwater_days,longest_time_underwater_days,longest_underwater_start
2013,cool_s5_l30_r80_block_cut,2013-01-02,2013-12-31,100000.0000000000,223398.3493772242,1.2339834938,1.2451040137,1,1.0061776860,99.9000991511,-0.1730720790,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,cool_s5_l60_r65_block_cut,2013-01-02,2013-12-31,100000.0000000000,223398.3493772242,1.2339834938,1.2451040137,1,1.0061776860,99.9000991511,-0.1730720790,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,cool_s10_l60_r65_block_cut,2013-01-02,2013-12-31,100000.0000000000,223398.3493772242,1.2339834938,1.2451040137,1,1.0061776860,99.9000991511,-0.1730720790,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,riskadj_h60_t15_block_cut,2013-01-02,2013-12-31,100000.0000000000,223398.3493772242,1.2339834938,1.2451040137,1,1.0061776860,99.9000991511,-0.1730720790,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,cool_s10_l30_r80_block_cut,2013-01-02,2013-12-31,100000.0000000000,223398.3493772242,1.2339834938,1.2451040137,1,1.0061776860,99.9000991511,-0.1730720790,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,breadth_price_sma_h60_n3_block_cut,2013-01-02,2013-12-31,100000.0000000000,223398.3493772242,1.2339834938,1.2451040137,1,1.0061776860,99.9000991511,-0.1730720790,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,cool_s10_l30_r95_block_cut,2013-01-02,2013-12-31,100000.0000000000,223398.3493772242,1.2339834938,1.2451040137,1,1.0061776860,99.9000991511,-0.1730720790,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,riskadj_h20_t10_block_cut,2013-01-02,2013-12-31,100000.0000000000,223398.3493772242,1.2339834938,1.2451040137,1,1.0061776860,99.9000991511,-0.1730720790,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,riskadj_h20_t15_block_cut,2013-01-02,2013-12-31,100000.0000000000,223398.3493772242,1.2339834938,1.2451040137,1,1.0061776860,99.9000991511,-0.1730720790,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2014,vo,2014-01-02,2014-12-31,100000.0000000000,159523.7921489569,0.5952379215,0.5998470212,3,3.0185330579,251.0306172641,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,recovery_10_breadth2_cool95,2014-01-02,2014-12-31,100000.0000000000,159523.7921489569,0.5952379215,0.5998470212,3,3.0185330579,251.0306172641,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,consensus_20_60_120_n3_block_cut,2014-01-02,2014-12-31,100000.0000000000,159113.2815156534,0.5911328152,0.5957046537,1,1.0061776860,99.9000061528,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,riskadj_h60_t15_step_up,2014-01-02,2014-12-31,100000.0000000000,159523.7921489569,0.5952379215,0.5998470212,3,3.0185330579,251.0306172641,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,recovery_15_breadth2_cool95,2014-01-02,2014-12-31,100000.0000000000,159523.7921489569,0.5952379215,0.5998470212,3,3.0185330579,251.0306172641,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,cool_s10_l60_r95_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.7921489569,0.5952379215,0.5998470212,3,3.0185330579,251.0306172641,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,cool_s5_l30_r80_block_cut,2014-01-02,2014-12-31,100000.0000000000,159113.2815156534,0.5911328152,0.5957046537,1,1.0061776860,99.9000061528,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,cool_s5_l60_r65_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.7921489569,0.5952379215,0.5998470212,3,3.0185330579,251.0306172641,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,cool_s10_l60_r65_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.7921489569,0.5952379215,0.5998470212,3,3.0185330579,251.0306172641,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,riskadj_h60_t15_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.7921489569,0.5952379215,0.5998470212,3,3.0185330579,251.0306172641,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,cool_s10_l30_r80_block_cut,2014-01-02,2014-12-31,100000.0000000000,159113.2815156534,0.5911328152,0.5957046537,1,1.0061776860,99.9000061528,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,breadth_price_sma_h60_n3_block_cut,2014-01-02,2014-12-31,100000.0000000000,159113.2815156534,0.5911328152,0.5957046537,1,1.0061776860,99.9000061528,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
