year,model,start,end,start_equity,end_equity,total_return,cagr,trade_count,annual_trades,fees,mdd,mdd_peak,mdd_trough,drawdown_duration_days,recovery_date,recovery_period_days,mdd_time_underwater_days,longest_time_underwater_days,longest_underwater_start
2012,ret_qqq_150_step_up,2012-01-03,2012-12-31,100000.0000000000,137034.8608397518,0.3703486084,0.3730184162,8,8.0494214876,496.9447782363,-0.3193843151,2012-04-03,2012-06-01,59,2012-09-06,97.0000000000,156.0000000000,156,2012-04-03
2012,combo_tqqq_300_65_block_cut,2012-01-03,2012-12-31,100000.0000000000,137034.8608397518,0.3703486084,0.3730184162,8,8.0494214876,496.9447782363,-0.3193843151,2012-04-03,2012-06-01,59,2012-09-06,97.0000000000,156.0000000000,156,2012-04-03
2013,vo,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,filtered_ret_qqq_40_return60_block_cut,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,filtered_ret_qqq_40_return200_block_cut,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,filtered_ret_qqq_40_sma150_block_cut,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,filtered_ret_qqq_40_sma100_block_cut,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,ret_qqq_40_block_cut,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,filtered_ret_qqq_40_sma200_block_cut,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,combo_qqq_30_65_floor50,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,magratio_qqq_200_step_up,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,magratio_tqqq_200_step_up,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,filtered_ret_qqq_60_return60_block_cut,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,filtered_ret_qqq_60_return200_block_cut,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,ret_qqq_60_block_cut,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,filtered_ret_qqq_60_sma150_block_cut,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,filtered_ret_qqq_60_sma100_block_cut,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,magratio_tqqq_300_floor100,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,combo_qqq_50_65_floor50,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,combo_tqqq_100_65_floor50,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,filtered_ret_tqqq_100_return60_block_cut,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,ret_qqq_150_step_up,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2013,combo_tqqq_300_65_block_cut,2013-01-02,2013-12-31,100000.0000000000,223397.6493050870,1.2339764931,1.2450969347,1,1.0061776860,99.8995708634,-0.1730713776,2013-05-17,2013-06-24,38,2013-07-11,17.0000000000,55.0000000000,55,2013-05-17
2014,vo,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,filtered_ret_qqq_40_return60_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,filtered_ret_qqq_40_return200_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,filtered_ret_qqq_40_sma150_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,filtered_ret_qqq_40_sma100_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,ret_qqq_40_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,filtered_ret_qqq_40_sma200_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,combo_qqq_30_65_floor50,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,magratio_qqq_200_step_up,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,magratio_tqqq_200_step_up,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,filtered_ret_qqq_60_return60_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,filtered_ret_qqq_60_return200_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,ret_qqq_60_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,filtered_ret_qqq_60_sma150_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,filtered_ret_qqq_60_sma100_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,magratio_tqqq_300_floor100,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,combo_qqq_50_65_floor50,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,combo_tqqq_100_65_floor50,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,filtered_ret_tqqq_100_return60_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,ret_qqq_150_step_up,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,combo_tqqq_300_65_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.8071834423,0.5952380718,0.5998471730,3,3.0185330579,251.0306120848,-0.2338183211,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2015,vo,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,filtered_ret_qqq_40_return60_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,filtered_ret_qqq_40_return200_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,filtered_ret_qqq_40_sma150_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,filtered_ret_qqq_40_sma100_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,ret_qqq_40_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,filtered_ret_qqq_40_sma200_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,combo_qqq_30_65_floor50,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,magratio_qqq_200_step_up,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,magratio_tqqq_200_step_up,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,filtered_ret_qqq_60_return60_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,filtered_ret_qqq_60_return200_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
