period,model,start,end,start_equity,end_equity,total_return,cagr,trade_count,annual_trades,fees,mdd,mdd_peak,mdd_trough,drawdown_duration_days,recovery_date,recovery_period_days,mdd_time_underwater_days,longest_time_underwater_days,longest_underwater_start
full_synthetic,tqqq_hold,1999-03-10,2026-07-31,100000.0000000000,460426.6763589291,3.6042667636,0.0573270289,1,0.0365059970,99.8909522583,-0.9995520758,2000-03-27,2009-03-09,3269,,,,9622,2000-03-27
full_synthetic,qqq_hold,1999-03-10,2026-07-31,100000.0000000000,1592033.5631341329,14.9203356313,0.1063141423,1,0.0365059970,99.8753988694,-0.8295498116,2000-03-27,2002-10-09,926,2015-02-20,4517.0000000000,5443.0000000000,5443,2000-03-27
full_synthetic,vo,1999-03-10,2026-07-31,100000.0000000000,202610808.8769461215,2025.1080887695,0.3204228017,161,5.8774655172,2768717.0017935028,-0.5288303895,2007-10-31,2009-05-13,560,2010-04-05,327.0000000000,887.0000000000,887,2007-10-31
full_synthetic,three_percent,1999-03-10,2026-07-31,100000.0000000000,56098674.3536169231,559.9867435362,0.2599498389,686,25.0431139430,1271405.0544363840,-0.6138396876,2021-11-19,2022-12-28,404,2023-12-15,352.0000000000,756.0000000000,1248,2000-01-03
full_synthetic,vr5,1999-03-10,2026-07-31,100000.0000000000,470495.9024176664,3.7049590242,0.0581623906,77,2.8109617691,1789.7199353465,-0.9993696209,2000-03-27,2009-03-09,3269,2026-05-14,6275.0000000000,9544.0000000000,9544,2000-03-27
full_synthetic,faber_10m,1999-03-10,2026-07-31,100000.0000000000,3251102.1881793649,31.5110218818,0.1355288830,51,1.8618058471,18311.7609056352,-0.8741375182,2000-03-27,2003-03-11,1079,2014-02-13,3992.0000000000,5071.0000000000,5071,2000-03-27
full_synthetic,sma_200,1999-03-10,2026-07-31,100000.0000000000,2091824.9497002419,19.9182494970,0.1173959529,189,6.8996334333,24016.9856728298,-0.9343356135,2000-03-27,2003-03-31,1099,2017-10-27,5324.0000000000,6423.0000000000,6423,2000-03-27
full_synthetic,golden_cross,1999-03-10,2026-07-31,100000.0000000000,14380313.1711895913,142.8031317119,0.1988683215,33,1.2046979010,32928.3246138723,-0.8011389082,2000-03-27,2000-05-23,57,2007-10-31,2717.0000000000,2774.0000000000,2774,2000-03-27
full_synthetic,absolute_momentum_12m,1999-03-10,2026-07-31,100000.0000000000,3791710.4381020558,36.9171043810,0.1419233455,19,0.6936139430,2874.4025661347,-0.8962571395,2000-03-31,2000-11-29,243,2014-01-22,4802.0000000000,5045.0000000000,5045,2000-03-31
full_synthetic,tsmom_12m,1999-03-10,2026-07-31,100000.0000000000,3791710.4381020558,36.9171043810,0.1419233455,19,0.6936139430,2874.4025661347,-0.8962571395,2000-03-31,2000-11-29,243,2014-01-22,4802.0000000000,5045.0000000000,5045,2000-03-31
full_synthetic,turtle_55_20,1999-03-10,2026-07-31,100000.0000000000,1058168.4831312036,9.5816848313,0.0899395084,154,5.6219235382,29724.1842914751,-0.8974727393,2000-03-27,2003-03-31,1099,2020-02-04,6154.0000000000,7253.0000000000,7253,2000-03-27
full_synthetic,halloween,1999-03-10,2026-07-31,100000.0000000000,148696.3439409369,0.4869634394,0.0145886366,56,2.0443358321,3809.6748714807,-0.9908564745,2000-03-27,2009-03-09,3269,,,,9622,2000-03-27
full_synthetic,turn_of_month,1999-03-10,2026-07-31,100000.0000000000,254795.6655861800,1.5479566559,0.0347333462,659,24.0574520240,123317.5847977421,-0.7414256177,2000-12-05,2008-12-01,2918,2021-03-01,4473.0000000000,7391.0000000000,7391,2000-12-05
full_synthetic,macd,1999-03-10,2026-07-31,100000.0000000000,8506.8502458687,-0.9149314975,-0.0860337843,564,20.5893823088,4752.7935226535,-0.9968194085,2000-01-03,2008-12-01,3255,,,,9706,2000-01-03
full_synthetic,rsi2,1999-03-10,2026-07-31,100000.0000000000,6252702.6631407440,61.5270266314,0.1629666074,1486,54.2479115442,1137429.6522046602,-0.9340078108,2000-03-13,2002-09-23,924,2014-10-03,4393.0000000000,5317.0000000000,5317,2000-03-13
actual_tqqq,tqqq_hold,2010-02-11,2026-07-31,100000.0000000000,33382887.3589678630,332.8288735897,0.4231764841,1,0.0607320419,99.9000199140,-0.8165984832,2021-11-19,2022-12-28,404,2024-12-04,707.0000000000,1111.0000000000,1111,2021-11-19
actual_tqqq,qqq_hold,2010-02-11,2026-07-31,100000.0000000000,1838335.0677455510,17.3833506775,0.1934139007,1,0.0607320419,99.8743118489,-0.3511783616,2021-12-27,2022-11-03,311,2023-12-13,405.0000000000,716.0000000000,716,2021-12-27
actual_tqqq,vo,2010-02-11,2026-07-31,100000.0000000000,27659305.1991821080,275.5930519918,0.4070126631,98,5.9517401064,376771.2652515003,-0.4577025018,2021-11-19,2022-09-30,315,2023-06-02,245.0000000000,560.0000000000,560,2021-11-19
actual_tqqq,three_percent,2010-02-11,2026-07-31,100000.0000000000,7633002.5714443736,75.3300257144,0.3011876615,412,25.0216012637,170350.6130500996,-0.6138383533,2021-11-19,2022-12-28,404,2023-12-15,352.0000000000,756.0000000000,756,2021-11-19
actual_tqqq,vr5,2010-02-11,2026-07-31,100000.0000000000,34706900.1797412634,346.0690017974,0.4265422557,152,9.2312703691,90120.4539781428,-0.8003842148,2021-12-27,2022-12-28,366,2024-07-05,555.0000000000,921.0000000000,921,2021-12-27
actual_tqqq,faber_10m,2010-02-11,2026-07-31,100000.0000000000,5814874.7630680548,57.1487476307,0.2798649313,31,1.8826932990,31303.0738826656,-0.6992199444,2020-02-19,2020-03-20,30,2020-12-28,283.0000000000,313.0000000000,1181,2010-04-23
actual_tqqq,sma_200,2010-02-11,2026-07-31,100000.0000000000,4887987.8580045290,47.8798785800,0.2664391311,103,6.2554003159,50918.6690968174,-0.6006731684,2015-07-20,2016-07-05,351,2017-10-11,463.0000000000,814.0000000000,1274,2010-04-23
actual_tqqq,golden_cross,2010-02-11,2026-07-31,100000.0000000000,11585722.2081928849,114.8572220819,0.3345850785,19,1.1539087961,25598.0939038264,-0.6992192955,2020-02-19,2020-03-20,30,2020-08-26,159.0000000000,189.0000000000,665,2015-07-20
actual_tqqq,absolute_momentum_12m,2010-02-11,2026-07-31,100000.0000000000,24580424.5659957528,244.8042456600,0.3969645146,9,0.5465883771,17145.3152252783,-0.6992205994,2020-02-19,2020-03-20,30,2020-07-10,112.0000000000,142.0000000000,935,2021-11-19
actual_tqqq,tsmom_12m,2010-02-11,2026-07-31,100000.0000000000,24580424.5659957528,244.8042456600,0.3969645146,9,0.5465883771,17145.3152252783,-0.6992205994,2020-02-19,2020-03-20,30,2020-07-10,112.0000000000,142.0000000000,935,2021-11-19
actual_tqqq,turtle_55_20,2010-02-11,2026-07-31,100000.0000000000,1359156.9319733733,12.5915693197,0.1717252184,98,5.9517401064,33967.2077481215,-0.4623084270,2021-11-19,2023-04-25,522,2023-12-12,231.0000000000,753.0000000000,1252,2011-02-16
actual_tqqq,halloween,2010-02-11,2026-07-31,100000.0000000000,1355291.7980464154,12.5529179805,0.1715225811,34,2.0648894247,25486.6263907822,-0.6992190448,2020-02-19,2020-03-20,30,2021-02-12,329.0000000000,359.0000000000,833,2021-11-19
actual_tqqq,turn_of_month,2010-02-11,2026-07-31,100000.0000000000,235481.8068656338,1.3548180687,0.0533913067,395,23.9891565514,73134.9660412802,-0.5417624501,2014-07-03,2018-03-01,1337,2020-09-01,915.0000000000,2252.0000000000,2252,2014-07-03
actual_tqqq,macd,2010-02-11,2026-07-31,100000.0000000000,1055946.0905407942,9.5594609054,0.1538991500,326,19.7986456601,176339.2912321766,-0.6206146258,2021-11-19,2022-11-03,349,,,,1715,2021-11-19
actual_tqqq,rsi2,2010-02-11,2026-07-31,100000.0000000000,4155683.1712983646,40.5568317130,0.2540171035,878,53.3227327902,727515.6978480648,-0.4981604146,2020-03-10,2020-03-20,10,2020-05-05,46.0000000000,56.0000000000,865,2011-01-24
recent_10y,tqqq_hold,2016-08-01,2026-07-31,100000.0000000000,2754363.5768316649,26.5436357683,0.3933439342,1,0.1000390304,99.8995207187,-0.8165982230,2021-11-19,2022-12-28,404,2024-12-04,707.0000000000,1111.0000000000,1111,2021-11-19
recent_10y,qqq_hold,2016-08-01,2026-07-31,100000.0000000000,638502.0676327465,5.3850206763,0.2037814776,1,0.1000390304,99.8527905143,-0.3511413524,2021-12-27,2022-11-03,311,2023-12-13,405.0000000000,716.0000000000,716,2021-12-27
recent_10y,vo,2016-08-01,2026-07-31,100000.0000000000,2337982.1200916795,22.3798212009,0.3706846366,72,7.2028101890,31468.7743303538,-0.4576940956,2021-11-19,2022-09-30,315,2023-06-02,245.0000000000,560.0000000000,560,2021-11-19
recent_10y,three_percent,2016-08-01,2026-07-31,100000.0000000000,1567467.2459792662,14.6746724598,0.3169415394,244,24.4095234182,33243.5500689641,-0.6138244805,2021-11-19,2022-12-28,404,2023-12-15,352.0000000000,756.0000000000,756,2021-11-19
recent_10y,vr5,2016-08-01,2026-07-31,100000.0000000000,2920606.0064046751,28.2060600640,0.4015367675,97,9.7037859491,7331.0718713926,-0.8000441672,2021-12-27,2022-12-28,366,2024-07-05,555.0000000000,921.0000000000,921,2021-12-27
recent_10y,faber_10m,2016-08-01,2026-07-31,100000.0000000000,2076386.9218967564,19.7638692190,0.3545100870,13,1.3005073952,10187.1023016904,-0.6992149087,2020-02-19,2020-03-20,30,2020-12-28,283.0000000000,313.0000000000,552,2021-11-19
recent_10y,sma_200,2016-08-01,2026-07-31,100000.0000000000,2376508.3543809927,22.7650835438,0.3729276071,41,4.1016002465,21087.5379267436,-0.5802129303,2018-08-29,2020-04-09,589,2020-08-06,119.0000000000,708.0000000000,754,2021-11-19
recent_10y,golden_cross,2016-08-01,2026-07-31,100000.0000000000,2746617.9248386538,26.4661792484,0.3929514568,9,0.9003512736,5553.4385801593,-0.6992168380,2020-02-19,2020-03-20,30,2020-08-26,159.0000000000,189.0000000000,553,2021-11-19
recent_10y,absolute_momentum_12m,2016-08-01,2026-07-31,100000.0000000000,2623387.9639832349,25.2338796398,0.3865694618,5,0.5001951520,1554.2385846824,-0.6992191229,2020-02-19,2020-03-20,30,2020-07-10,112.0000000000,142.0000000000,935,2021-11-19
recent_10y,tsmom_12m,2016-08-01,2026-07-31,100000.0000000000,2623387.9639832349,25.2338796398,0.3865694618,5,0.5001951520,1554.2385846824,-0.6992191229,2020-02-19,2020-03-20,30,2020-07-10,112.0000000000,142.0000000000,935,2021-11-19
recent_10y,turtle_55_20,2016-08-01,2026-07-31,100000.0000000000,857040.7069039539,7.5704070690,0.2397569752,50,5.0019515201,17401.9934705409,-0.4623116616,2021-11-19,2023-04-25,522,2023-12-12,231.0000000000,753.0000000000,753,2021-11-19
recent_10y,halloween,2016-08-01,2026-07-31,100000.0000000000,305718.6646984393,2.0571866470,0.1182814933,20,2.0007806081,4640.2109116522,-0.6992193842,2020-02-19,2020-03-20,30,2021-02-12,329.0000000000,359.0000000000,833,2021-11-19
recent_10y,turn_of_month,2016-08-01,2026-07-31,100000.0000000000,155685.5385524295,0.5568553855,0.0452792539,241,24.1094063270,31969.7375475739,-0.3921253650,2021-11-29,2022-04-29,151,2024-07-31,824.0000000000,975.0000000000,1244,2016-10-05
recent_10y,macd,2016-08-01,2026-07-31,100000.0000000000,295273.8955603197,1.9527389556,0.1143993714,202,20.2078841413,42379.9933633713,-0.6206153838,2021-11-19,2022-11-03,349,,,,1715,2021-11-19
recent_10y,rsi2,2016-08-01,2026-07-31,100000.0000000000,1844896.1011836713,17.4489610118,0.3385869993,534,53.4208422350,303620.5112363304,-0.4981486019,2020-03-10,2020-03-20,10,2020-05-05,46.0000000000,56.0000000000,463,2022-01-19
